source,target,type
extensions/file_based_loadorder/views/FileBasedLoadOrderPage.tsx,actions/index.ts,Directed
extensions/file_based_loadorder/views/InfoPanel.tsx,renderer/controls/FlexLayout.tsx,Directed
extensions/file_based_loadorder/views/InfoPanel.tsx,extensions/file_based_loadorder/types/types.ts,Directed
extensions/file_based_loadorder/views/ItemRenderer.tsx,renderer/controls/ComponentEx.ts,Directed
extensions/file_based_loadorder/views/ItemRenderer.tsx,renderer/controls/api.ts,Directed
extensions/file_based_loadorder/views/ItemRenderer.tsx,util/selectors.ts,Directed
extensions/file_based_loadorder/views/ItemRenderer.tsx,extensions/file_based_loadorder/views/loadOrderIndex.tsx,Directed
extensions/file_based_loadorder/views/LoadOrderCollections.tsx,util/selectors.ts,Directed
extensions/file_based_loadorder/views/LoadOrderCollections.tsx,extensions/file_based_loadorder/types/collections.ts,Directed
extensions/file_based_loadorder/views/LoadOrderCollections.tsx,extensions/file_based_loadorder/util.ts,Directed
extensions/file_based_loadorder/views/LoadOrderCollections.tsx,extensions/file_based_loadorder/gameSupport.ts,Directed
extensions/file_based_loadorder/views/LoadOrderCollections.tsx,types/api.ts,Directed
extensions/file_based_loadorder/types/collections.ts,types/api.ts,Directed
extensions/file_based_loadorder/reducers/session.ts,types/IExtensionContext.ts,Directed
extensions/file_based_loadorder/reducers/session.ts,extensions/file_based_loadorder/actions/session.ts,Directed
extensions/file_based_loadorder/collections/loadOrder.ts,extensions/file_based_loadorder/types/types.ts,Directed
extensions/file_based_loadorder/collections/loadOrder.ts,types/api.ts,Directed
extensions/file_based_loadorder/collections/loadOrder.ts,extensions/file_based_loadorder/UpdateSet.ts,Directed
extensions/file_based_loadorder/collections/loadOrder.ts,extensions/file_based_loadorder/views/LoadOrderCollections.tsx,Directed
extensions/file_based_loadorder/actions/loadOrder.ts,actions/safeCreateAction.ts,Directed
extensions/extension_manager/BrowseExtensions.tsx,renderer/controls/Modal.tsx,Directed
extensions/extension_manager/BrowseExtensions.tsx,renderer/controls/Icon.tsx,Directed
extensions/extension_manager/BrowseExtensions.tsx,extensions/extension_manager/types.ts,Directed
extensions/extension_manager/BrowseExtensions.tsx,util/opn.ts,Directed
extensions/extension_manager/BrowseExtensions.tsx,extensions/extension_manager/util.ts,Directed
extensions/extension_manager/BrowseExtensions.tsx,extensions/nexus_integration/constants.ts,Directed
extensions/extension_manager/BrowseExtensions.tsx,renderer/controls/FlexLayout.tsx,Directed
extensions/extension_manager/BrowseExtensions.tsx,types/IState.ts,Directed
extensions/extension_manager/ExtensionManager.tsx,renderer/controls/Dropzone.tsx,Directed
extensions/extension_manager/ExtensionManager.tsx,util/log.ts,Directed
extensions/extension_manager/ExtensionManager.tsx,util/commandLine.ts,Directed
extensions/extension_manager/ExtensionManager.tsx,types/ITableAttribute.ts,Directed
extensions/extension_manager/ExtensionManager.tsx,util/selectors.ts,Directed
extensions/extension_manager/ExtensionManager.tsx,renderer/controls/ToolbarIcon.tsx,Directed
extensions/extension_manager/actions.ts,types/api.ts,Directed
extensions/extension_manager/actions.ts,extensions/extension_manager/types.ts,Directed
extensions/extension_manager/index.ts,types/INotification.ts,Directed
extensions/extension_manager/index.ts,types/IState.ts,Directed
extensions/extension_manager/index.ts,util/CustomErrors.ts,Directed
extensions/extension_manager/index.ts,extensions/extension_manager/BrowseExtensions.tsx,Directed
extensions/extension_manager/index.ts,extensions/extension_manager/ExtensionManager.tsx,Directed
extensions/extension_manager/index.ts,util/makeReactive.ts,Directed
extensions/extension_manager/index.ts,util/commandLine.ts,Directed
extensions/extension_manager/installExtension.ts,types/IState.ts,Directed
extensions/extension_manager/installExtension.ts,util/fs.ts,Directed
extensions/extension_manager/installExtension.ts,util/lazyRequire.ts,Directed
extensions/extension_manager/tableAttributes.tsx,extensions/gamemode_management/constants.ts,Directed
extensions/extension_manager/tableAttributes.tsx,extensions/nexus_integration/attributes.tsx,Directed
extensions/extension_manager/tableAttributes.tsx,renderer/controls/table/TextFilter.tsx,Directed
extensions/extension_manager/util.ts,types/IExtensionContext.ts,Directed
extensions/extension_manager/util.ts,util/log.ts,Directed
extensions/extension_manager/util.ts,util/network.ts,Directed
extensions/extension_manager/util.ts,util/getVortexPath.ts,Directed
extensions/extension_manager/util.ts,util/fs.ts,Directed
extensions/extension_manager/util.ts,extensions/gamemode_management/constants.ts,Directed
extensions/extension_manager/util.ts,types/IState.ts,Directed
extensions/download_management/DownloadManager.ts,util/electronRemote.ts,Directed
extensions/download_management/DownloadManager.ts,extensions/download_management/util/throttle.ts,Directed
extensions/download_management/DownloadManager.ts,extensions/download_management/types/ProgressCallback.ts,Directed
extensions/download_management/DownloadManager.ts,extensions/download_management/types/IDownloadResult.ts,Directed
extensions/download_management/DownloadManager.ts,types/api.ts,Directed
extensions/download_management/DownloadManager.ts,util/log.ts,Directed
extensions/download_management/DownloadManager.ts,extensions/download_management/types/IChunk.ts,Directed
extensions/download_management/DownloadManager.ts,util/fs.ts,Directed
extensions/download_management/DownloadManager.ts,extensions/download_management/SpeedCalculator.ts,Directed
extensions/download_management/DownloadManager.ts,shared/errors.ts,Directed
extensions/download_management/DownloadManager.ts,extensions/download_management/types/IDownloadJob.ts,Directed
extensions/download_management/DownloadObserver.ts,types/IExtensionContext.ts,Directed
extensions/download_management/DownloadObserver.ts,util/util.ts,Directed
extensions/download_management/DownloadObserver.ts,util/selectors.ts,Directed
extensions/download_management/DownloadObserver.ts,util/log.ts,Directed
extensions/download_management/DownloadObserver.ts,extensions/download_management/types/IChunk.ts,Directed
extensions/download_management/DownloadObserver.ts,types/IState.ts,Directed
extensions/download_management/DownloadObserver.ts,util/errorHandling.ts,Directed
extensions/download_management/DownloadObserver.ts,extensions/gamemode_management/selectors.ts,Directed
extensions/download_management/DownloadObserver.ts,extensions/nexus_integration/util/convertGameId.ts,Directed
extensions/download_management/DownloadObserver.ts,extensions/download_management/types/ProgressCallback.ts,Directed
extensions/download_management/DownloadObserver.ts,util/fs.ts,Directed
extensions/download_management/FileAssembler.ts,util/errorHandling.ts,Directed
extensions/download_management/downloadAttributes.tsx,renderer/controls/ProgressBar.tsx,Directed
extensions/download_management/downloadAttributes.tsx,util/fs.ts,Directed
extensions/download_management/downloadAttributes.tsx,types/IExtensionContext.ts,Directed
extensions/download_management/downloadAttributes.tsx,renderer/controls/TooltipControls.tsx,Directed
extensions/download_management/downloadAttributes.tsx,renderer/controls/Spinner.tsx,Directed
extensions/download_management/downloadAttributes.tsx,extensions/gamemode_management/constants.ts,Directed
extensions/download_management/downloadAttributes.tsx,util/util.ts,Directed
extensions/download_management/downloadAttributes.tsx,extensions/download_management/views/FileTime.tsx,Directed
extensions/download_management/downloadAttributes.tsx,renderer/controls/table/TextFilter.tsx,Directed
extensions/download_management/downloadAttributes.tsx,extensions/download_management/util/setDownloadGames.ts,Directed
extensions/download_management/downloadAttributes.tsx,renderer/controls/constants.ts,Directed
extensions/download_management/index.ts,util/application.ts,Directed
extensions/download_management/index.ts,types/IPreset.ts,Directed
extensions/download_management/index.ts,util/log.ts,Directed
extensions/download_management/index.ts,util/getNormalizeFunc.ts,Directed
extensions/download_management/index.ts,extensions/download_management/reducers/state.ts,Directed
extensions/download_management/index.ts,util/Debouncer.ts,Directed
extensions/download_management/index.ts,types/ITestResult.ts,Directed
extensions/download_management/index.ts,util/util.ts,Directed
extensions/download_management/index.ts,extensions/download_management/types/IDownload.ts,Directed
extensions/download_management/index.ts,util/selectors.ts,Directed
extensions/download_management/index.ts,util/fs.ts,Directed
extensions/download_management/index.ts,types/IState.ts,Directed
extensions/download_management/index.ts,extensions/download_management/DownloadManager.ts,Directed
extensions/download_management/selectors.ts,extensions/download_management/types/IDownload.ts,Directed
extensions/download_management/selectors.ts,extensions/download_management/util/getDownloadPath.ts,Directed
extensions/download_management/views/Dashlet.tsx,renderer/controls/ComponentEx.ts,Directed
extensions/download_management/views/DownloadGraph.tsx,actions/session.ts,Directed
extensions/download_management/views/DownloadProgressFilter.tsx,extensions/download_management/types/IDownload.ts,Directed
extensions/download_management/views/DownloadView.tsx,actions/notifications.ts,Directed
extensions/download_management/views/DownloadView.tsx,renderer/controls/Dropzone.tsx,Directed
extensions/download_management/views/DownloadView.tsx,types/IComponentContext.ts,Directed
extensions/download_management/views/DownloadView.tsx,util/log.ts,Directed
extensions/download_management/views/DownloadView.tsx,renderer/controls/IconBar.tsx,Directed
extensions/download_management/views/DownloadView.tsx,renderer/controls/FlexLayout.tsx,Directed
extensions/download_management/views/DownloadView.tsx,types/IState.ts,Directed
extensions/download_management/views/DownloadView.tsx,util/selectors.ts,Directed
extensions/download_management/views/DownloadView.tsx,types/IExtensionContext.ts,Directed
extensions/download_management/views/DownloadView.tsx,types/IActionDefinition.ts,Directed
extensions/download_management/views/DownloadView.tsx,renderer/controls/Table.tsx,Directed
extensions/download_management/views/Settings.tsx,renderer/controls/TooltipControls.tsx,Directed
extensions/download_management/views/Settings.tsx,renderer/controls/FormInput.tsx,Directed
extensions/download_management/views/Settings.tsx,types/IState.ts,Directed
extensions/download_management/views/Settings.tsx,extensions/mod_management/texts.ts,Directed
extensions/download_management/views/Settings.tsx,util/fs.ts,Directed
extensions/download_management/views/Settings.tsx,util/errorHandling.ts,Directed
extensions/download_management/views/Settings.tsx,types/ITableAttribute.ts,Directed
extensions/download_management/views/Settings.tsx,renderer/controls/Toggle.tsx,Directed
extensions/download_management/views/Settings.tsx,renderer/controls/FlexLayout.tsx,Directed
extensions/download_management/views/ShutdownButton.tsx,util/i18n.ts,Directed
extensions/download_management/views/SpeedOMeter.tsx,util/util.ts,Directed
extensions/download_management/views/SpeedOMeter.tsx,renderer/controls/Icon.tsx,Directed
extensions/download_management/util/downloadDirectory.ts,util/util.ts,Directed
extensions/download_management/util/downloadDirectory.ts,types/IExtensionContext.ts,Directed
extensions/download_management/util/downloadDirectory.ts,types/IState.ts,Directed
extensions/download_management/util/downloadDirectory.ts,util/CustomErrors.ts,Directed
extensions/download_management/util/downloadDirectory.ts,types/IDialog.ts,Directed
extensions/download_management/util/extendApi.ts,extensions/download_management/DownloadManager.ts,Directed
extensions/download_management/util/extendApi.ts,extensions/download_management/types/IDownloadsAPIExtension.ts,Directed
extensions/download_management/util/extendApi.ts,types/IExtensionContext.ts,Directed
extensions/download_management/util/postprocessDownload.ts,types/IExtensionContext.ts,Directed
extensions/download_management/util/postprocessDownload.ts,extensions/download_management/util/queryDLInfo.ts,Directed
extensions/download_management/util/postprocessDownload.ts,shared/errors.ts,Directed
extensions/download_management/util/queryDLInfo.ts,types/IState.ts,Directed
extensions/download_management/util/queryDLInfo.ts,extensions/mod_management/util/metaLookupMatch.ts,Directed
extensions/download_management/util/queryDLInfo.ts,extensions/profile_management/selectors.ts,Directed
extensions/download_management/util/queryDLInfo.ts,extensions/nexus_integration/util/convertGameId.ts,Directed
extensions/download_management/util/setDownloadGames.ts,types/IExtensionContext.ts,Directed
extensions/download_management/util/setDownloadGames.ts,util/fs.ts,Directed
extensions/download_management/util/setDownloadGames.ts,extensions/download_management/actions/state.ts,Directed
extensions/download_management/util/setDownloadGames.ts,util/util.ts,Directed
extensions/download_management/types/IDownload.ts,extensions/download_management/types/IChunk.ts,Directed
extensions/download_management/types/IDownload.ts,extensions/download_management/DownloadManager.ts,Directed
extensions/download_management/types/IDownloadJob.ts,extensions/download_management/types/IChunk.ts,Directed
extensions/download_management/types/IDownloadResult.ts,extensions/download_management/types/IChunk.ts,Directed
extensions/download_management/types/IDownloadsAPIExtension.ts,extensions/download_management/types/IDownloadResult.ts,Directed
extensions/download_management/types/IDownloadsAPIExtension.ts,extensions/download_management/types/IDownloadRemoveOptions.ts,Directed
extensions/download_management/types/ProgressCallback.ts,extensions/download_management/types/IChunk.ts,Directed
extensions/download_management/reducers/settings.ts,types/IExtensionContext.ts,Directed
extensions/download_management/reducers/settings.ts,util/storeHelper.ts,Directed
extensions/download_management/reducers/state.ts,types/IExtensionContext.ts,Directed
extensions/download_management/reducers/state.ts,util/errorHandling.ts,Directed
extensions/download_management/reducers/state.ts,util/util.ts,Directed
extensions/download_management/reducers/transactions.ts,util/storeHelper.ts,Directed
extensions/download_management/reducers/transactions.ts,types/IExtensionContext.ts,Directed
extensions/download_management/actions/settings.ts,actions/safeCreateAction.ts,Directed
extensions/download_management/actions/state.ts,util/log.ts,Directed
extensions/download_management/actions/state.ts,actions/safeCreateAction.ts,Directed
extensions/diagnostics_files/index.ts,actions/session.ts,Directed
extensions/diagnostics_files/views/DiagnosticsFilesDialog.tsx,util/CustomErrors.ts,Directed
extensions/diagnostics_files/views/DiagnosticsFilesDialog.tsx,renderer/controls/Spinner.tsx,Directed
extensions/diagnostics_files/views/DiagnosticsFilesDialog.tsx,util/fs.ts,Directed
extensions/diagnostics_files/views/DiagnosticsFilesDialog.tsx,util/lazyRequire.ts,Directed
extensions/diagnostics_files/views/DiagnosticsFilesDialog.tsx,renderer/controls/FlexLayout.tsx,Directed
extensions/diagnostics_files/util/loadVortexLogs.ts,extensions/diagnostics_files/types/ISession.ts,Directed
extensions/diagnostics_files/util/loadVortexLogs.ts,util/fs.ts,Directed
extensions/dashboard/actions.ts,actions/safeCreateAction.ts,Directed
extensions/dashboard/index.ts,extensions/dashboard/types/IDashletProps.ts,Directed
extensions/dashboard/index.ts,extensions/dashboard/views/Dashboard.tsx,Directed
extensions/dashboard/views/Dashboard.tsx,renderer/controls/DropdownButton.tsx,Directed
extensions/dashboard/views/Dashboard.tsx,types/IState.ts,Directed
extensions/dashboard/views/Dashboard.tsx,renderer/controls/Icon.tsx,Directed
extensions/dashboard/views/Dashboard.tsx,util/lazyRequire.ts,Directed
extensions/dashboard/views/Dashboard.tsx,renderer/controls/FlexLayout.tsx,Directed
extensions/dashboard/views/PackeryGrid.tsx,util/lazyRequire.ts,Directed
extensions/dashboard/views/PackeryItem.tsx,util/i18n.ts,Directed
extensions/dashboard/views/PackeryItem.tsx,renderer/controls/Icon.tsx,Directed
extensions/dashboard/views/PackeryItem.tsx,util/log.ts,Directed
extensions/dashboard/views/PackeryItem.tsx,util/lazyRequire.ts,Directed
extensions/dashboard/views/Settings.tsx,renderer/controls/Toggle.tsx,Directed
extensions/collections_integration/selectors.ts,extensions/mod_management/selectors.ts,Directed
extensions/collections_integration/selectors.ts,types/IState.ts,Directed
extensions/collections_integration/types.ts,types/api.ts,Directed
extensions/category_management/index.ts,types/IExtensionContext.ts,Directed
extensions/category_management/index.ts,util/storeHelper.ts,Directed
extensions/category_management/index.ts,extensions/download_management/actions/state.ts,Directed
extensions/category_management/index.ts,util/log.ts,Directed
extensions/category_management/index.ts,extensions/category_management/views/CategoryDialog.tsx,Directed
extensions/category_management/index.ts,extensions/category_management/reducers/session.ts,Directed
extensions/category_management/views/CategoryDialog.tsx,renderer/views/DNDContainer.tsx,Directed
extensions/category_management/views/CategoryList.tsx,renderer/controls/Icon.tsx,Directed
extensions/category_management/views/CategoryList.tsx,types/IExtensionContext.ts,Directed
extensions/category_management/views/CategoryList.tsx,renderer/controls/TooltipControls.tsx,Directed
extensions/category_management/views/CategoryList.tsx,actions/notifications.ts,Directed
extensions/category_management/views/CategoryList.tsx,util/lazyRequire.ts,Directed
extensions/category_management/views/CategoryList.tsx,shared/errors.ts,Directed
extensions/category_management/views/CategoryList.tsx,extensions/category_management/types/ITrees.ts,Directed
extensions/category_management/views/CategoryList.tsx,types/IState.ts,Directed
extensions/category_management/views/CategoryList.tsx,renderer/controls/IconBar.tsx,Directed
extensions/category_management/util/CategoryFilter.tsx,types/IState.ts,Directed
extensions/category_management/util/CategoryFilter.tsx,renderer/controls/ComponentEx.ts,Directed
extensions/category_management/util/CategoryFilter.tsx,extensions/mod_management/types/IMod.ts,Directed
extensions/category_management/util/CategoryFilter.tsx,extensions/download_management/util/getDownloadGames.ts,Directed
extensions/category_management/util/CategoryFilter.tsx,util/storeHelper.ts,Directed
extensions/category_management/util/createTreeDataObject.ts,extensions/category_management/types/ITrees.ts,Directed
extensions/category_management/util/createTreeDataObject.ts,extensions/category_management/util/generateSubtitle.ts,Directed
extensions/category_management/util/retrieveCategoryPath.ts,types/IState.ts,Directed
extensions/category_management/reducers/category.ts,types/IExtensionContext.ts,Directed
extensions/category_management/reducers/session.ts,types/IExtensionContext.ts,Directed
extensions/category_management/reducers/session.ts,util/storeHelper.ts,Directed
extensions/browser/actions.ts,actions/safeCreateAction.ts,Directed
extensions/browser/index.ts,util/CustomErrors.ts,Directed
extensions/browser/index.ts,util/util.ts,Directed
extensions/browser/reducers.ts,util/storeHelper.ts,Directed
extensions/browser/reducers.ts,types/IExtensionContext.ts,Directed
extensions/browser/reducers.ts,extensions/browser/actions.ts,Directed
extensions/browser/views/BrowserView.tsx,util/Debouncer.ts,Directed
extensions/browser/views/BrowserView.tsx,types/IState.ts,Directed
extensions/browser/views/BrowserView.tsx,shared/errors.ts,Directed
extensions/browser/views/BrowserView.tsx,types/INotification.ts,Directed
extensions/browse_nexus/index.ts,types/IExtensionContext.ts,Directed
extensions/browse_nexus/views/BrowseNexusPage.tsx,types/IState.ts,Directed
extensions/browse_nexus/views/BrowseNexusPage.tsx,renderer/views/MainPage.tsx,Directed
extensions/announcement_dashlet/AnnouncementDashlet.tsx,extensions/announcement_dashlet/util.ts,Directed
extensions/announcement_dashlet/AnnouncementDashlet.tsx,renderer/controls/TooltipControls.tsx,Directed
extensions/announcement_dashlet/index.ts,types/IState.ts,Directed
extensions/announcement_dashlet/index.ts,util/application.ts,Directed
extensions/announcement_dashlet/index.ts,actions/notifications.ts,Directed
extensions/announcement_dashlet/index.ts,util/storeHelper.ts,Directed
extensions/announcement_dashlet/index.ts,extensions/announcement_dashlet/util.ts,Directed
extensions/announcement_dashlet/index.ts,extensions/announcement_dashlet/reducers/surveys.ts,Directed
extensions/announcement_dashlet/util.ts,util/storeHelper.ts,Directed
extensions/announcement_dashlet/reducers/announcements.ts,extensions/announcement_dashlet/actions.ts,Directed
extensions/announcement_dashlet/reducers/announcements.ts,types/IExtensionContext.ts,Directed
extensions/announcement_dashlet/reducers/surveys.ts,types/IExtensionContext.ts,Directed
extensions/announcement_dashlet/reducers/surveys.ts,util/storeHelper.ts,Directed
extensions/analytics/index.ts,extensions/analytics/utils/analyticsLog.ts,Directed
extensions/analytics/index.ts,util/nativeArch.ts,Directed
extensions/analytics/index.ts,types/IExtensionContext.ts,Directed
extensions/analytics/index.ts,extensions/analytics/constants.ts,Directed
extensions/analytics/index.ts,extensions/analytics/views/SettingsAnalytics.tsx,Directed
extensions/analytics/utils/analyticsLog.ts,util/log.ts,Directed
extensions/analytics/mixpanel/MixpanelAnalytics.ts,extensions/analytics/constants.ts,Directed
extensions/analytics/mixpanel/MixpanelAnalytics.ts,extensions/analytics/utils/analyticsLog.ts,Directed
extensions/analytics/mixpanel/MixpanelAnalytics.ts,util/application.ts,Directed
extensions/about_dialog/index.ts,types/IExtensionContext.ts,Directed
extensions/about_dialog/views/AboutPage.tsx,util/github.ts,Directed
extensions/about_dialog/views/AboutPage.tsx,renderer/controls/More.tsx,Directed
extensions/about_dialog/views/AboutPage.tsx,util/log.ts,Directed
extensions/about_dialog/views/AboutPage.tsx,util/application.ts,Directed
extensions/about_dialog/views/AboutPage.tsx,util/getVortexPath.ts,Directed
extensions/about_dialog/views/AboutPage.tsx,renderer/controls/ComponentEx.ts,Directed
extensions/about_dialog/views/AboutPage.tsx,extensions/about_dialog/types/ILicense.ts,Directed
actions/loadOrder.ts,actions/safeCreateAction.ts,Directed
actions/notificationSettings.ts,actions/safeCreateAction.ts,Directed
actions/notifications.ts,util/local.ts,Directed
actions/notifications.ts,util/log.ts,Directed
actions/session.ts,util/commandLine.ts,Directed